address,Exported States (PRISM),Transitions,Val_Iter_Convergence_iteration,Val_Iter_Execution_time_sec,Stratgy_Imprv_Convergence_iteration,Stratgy_Imprv_Execution_time_sec,Qualitative_time_sec,ratio_SI_VI
3200_1_Ab_shuttle_11-24-2025_17-17-12,3200,963734,5,5.838944,3,20.24149302765727,0.8506310656666756,3.4666362195406375
5000_2_Ab_shuttle_11-24-2025_17-22-47,5000,2777006,5,17.297443,5,91.31310955062509,2.567118179053068,5.278994764836568
7200_6_Ab_shuttle_11-24-2025_17-26-19,7200,6417057,5,40.026500,3,156.64341357722878,5.635336825624108,3.913492654586868
9800_13_Ab_shuttle_11-24-2025_17-32-05,9800,0,5,86.570653,6,617.9418279398233,10.783370500430465,7.138005885890374
