address,Exported States (PRISM),Transitions,Val_Iter_Convergence_iteration,Val_Iter_Execution_time_sec,Stratgy_Imprv_Convergence_iteration,Stratgy_Imprv_Execution_time_sec,Qualitative_time_sec,ratio_SI_VI
3200_1_Ab_shuttle_11-24-2025_17-17-12,3200,963734,5,5.965351,4,24.549736669287086,0.8448428306728601,4.115388222655451
5000_2_Ab_shuttle_11-24-2025_17-22-47,5000,2777006,5,17.321744,3,60.471665900200605,2.5202307235449553,3.491084235336426
7200_6_Ab_shuttle_11-24-2025_17-26-19,7200,6417057,5,39.934464,4,191.1423126347363,5.232633957639337,4.786399794430398
9800_13_Ab_shuttle_11-24-2025_17-32-05,9800,0,5,87.448994,4,428.93953652866185,11.319762740284204,4.9050253890676805
