address,Exported States (PRISM),Transitions,Val_Iter_Convergence_iteration,Val_Iter_Execution_time_sec,Stratgy_Imprv_Convergence_iteration,Stratgy_Imprv_Execution_time_sec,Qualitative_time_sec,ratio_SI_VI
3200_1_Ab_shuttle_11-24-2025_17-17-12,3200,963734,2,8.727829,3,63.96684031561017,2.7697291243821383,7.329066540678137
5000_2_Ab_shuttle_11-24-2025_17-22-47,5000,2777006,1,17.305078,4,236.50737370736897,7.628269527107477,13.666934926939259
7200_6_Ab_shuttle_11-24-2025_17-26-19,7200,6417057,1,40.918325,2,312.53439054079354,17.75996613316238,7.638005423095808
9800_13_Ab_shuttle_11-24-2025_17-32-05,9800,0,1,87.518739,2,687.934263529256,35.22487163171172,7.860422518471311
