address,Exported States (PRISM),Transitions,Val_Iter_Convergence_iteration,Val_Iter_Execution_time_sec,Stratgy_Imprv_Convergence_iteration,Stratgy_Imprv_Execution_time_sec,Qualitative_time_sec,ratio_SI_VI
3200_1_Ab_shuttle_11-24-2025_17-17-12,3200,963734,5,5.914213,3,20.036340789869428,0.8176876436918974,3.3878285834628104
5000_2_Ab_shuttle_11-24-2025_17-22-47,5000,2777006,5,17.543777,4,76.90122395567596,2.551476612687111,4.383390481206056
7200_6_Ab_shuttle_11-24-2025_17-26-19,7200,6417057,5,39.796476,4,193.18527699261904,5.662429496645927,4.854331192995535
9800_13_Ab_shuttle_11-24-2025_17-32-05,9800,0,5,88.813273,4,431.0150043349713,11.858863657340407,4.853047205395135
