,0
Exported States (PRISM),2430
Transitions,14950777
Qualitative_time_sec,2.093971887603402
mean_L_list,"[0.3131687242798354, 0.8207165992447785, 0.9488784187440192, 0.9728706827096005, 0.9779766956158868, 0.9797090172993134, 0.9803420921546723, 0.9805671496037274]"
mean_U_list,"[1.0, 0.9829539994201532, 0.9812653607637443, 0.9807515461751476, 0.980590448180761, 0.9805361246841876, 0.9805171383335071, 0.9805104371638262]"
