,0
Exported States (PRISM),1024
Transitions,1078716
Qualitative_time_sec,0.20337548851966858
mean_L_list,"[0.0, 0.2071339783999012, 0.39584356290624056, 0.4910265462967957, 0.5297127593497117, 0.5464617130085738, 0.5539359808050858, 0.5572301713773, 0.5586771217558754, 0.5593069687852326, 0.5595826999218018, 0.5597030952039045]"
mean_U_list,"[0.658203125, 0.5973189059285247, 0.5799622022756759, 0.569742302978965, 0.5640278724977065, 0.5614387515646128, 0.5603324940872398, 0.5598646596906331, 0.5596677768543785, 0.5595842800946829, 0.5595486435368472, 0.5595333863834837]"
