,0
Exported States (PRISM),784
Transitions,525209
Qualitative_time_sec,0.11944328621029854
mean_L_list,"[0.0, 0.10973011645615498, 0.26448374907833067, 0.33578106954879644, 0.36404587379338516, 0.3777068408120801, 0.38564273861945236, 0.39036049254136124, 0.3930429076238661, 0.3944687329667239, 0.39517759050077034, 0.3955151202623248, 0.3956719460701825, 0.39574346142635924, 0.3957756623738077, 0.39579005661483424, 0.3957964314732625, 0.3957992415972441, 0.3958004772734607, 0.3958010196208376, 0.3958012573468761, 0.39580136145133343, 0.3958014070101102, 0.3958014269382645, 0.39580143565216647, 0.3958014394615129, 0.3958014411264981, 0.39580144185413374, 0.39580144217209684, 0.39580144231103126, 0.39580144237173587, 0.3958014423982585, 0.39580144240984627, 0.3958014424149089, 0.3958014424171208, 0.3958014424180872, 0.3958014424185094, 0.395801442418694, 0.3958014424187747, 0.39580144241880993, 0.3958014424188254, 0.39580144241883225, 0.3958014424188353, 0.39580144241883664, 0.3958014424188372, 0.39580144241883747, 0.3958014424188376]"
mean_U_list,"[0.7436224489795918, 0.6911862628715109, 0.6745449667913984, 0.661643634867295, 0.649760787778477, 0.6382575829048338, 0.6270250581648752, 0.6160560700898458, 0.6053452699833916, 0.5948783044008271, 0.5846522279668204, 0.5746735484045578, 0.5649313046216706, 0.5554041718918075, 0.5460876795479286, 0.5370351509889588, 0.5282487379438835, 0.5197074489974287, 0.5114144603524952, 0.5033704599002857, 0.49559245808466135, 0.48804473548126576, 0.480694334834597, 0.473549190923202, 0.46666345530581665, 0.4600415462791559, 0.45373013112662436, 0.44777026579665063, 0.4422034097192768, 0.4370280327941614, 0.4322169370456955, 0.42774026852448405, 0.42358460308714896, 0.41976735161726586, 0.4162379506055881, 0.4129676062774229, 0.4099456083303848, 0.4071681745680814, 0.4046199435572375, 0.4022725312438842, 0.4001573063797305, 0.3984178703006367, 0.3971742176683141, 0.39641331961074794, 0.3959859482633538, 0.39575639725572465, 0.39563888965589866]"
