,0
Exported States (PRISM),784
Transitions,525209
Qualitative_time_sec,0.11250381730496883
mean_L_list,"[0.0, 0.15506134905720906, 0.33754851566605193, 0.4150904198101163, 0.44541519236719995, 0.4606682283409543, 0.4697948536648069, 0.47519913922229773, 0.47820045188546106, 0.47976131357369833, 0.4805286081211435, 0.4808923673921101, 0.4810606415767844, 0.48113691689014904, 0.48117100034148674, 0.48118616599913194, 0.4811928549433421, 0.4811957918843164, 0.48119707818093704, 0.4811976405322756, 0.48119788606601555, 0.4811979931710715, 0.48119803986041654, 0.48119806020344263, 0.4811980690640027, 0.481198072922305, 0.4811980746020791, 0.4811980753332971, 0.4811980756515704, 0.4811980757900934, 0.48119807585038, 0.48119807587661645]"
mean_U_list,"[0.7525510204081632, 0.7001207986521297, 0.6834802853450128, 0.6705797907901248, 0.6586976052887176, 0.6471948803350523, 0.6359627875979184, 0.6250024266548352, 0.6143634074671899, 0.6040632682719819, 0.5940705623422123, 0.5844026712191601, 0.5750700228314751, 0.5660557866990639, 0.5573961515621666, 0.5491544212262518, 0.5412874967040343, 0.533788359518418, 0.526697250975501, 0.5200374805110065, 0.5138196190613992, 0.508027139286064, 0.5026292011552417, 0.4975835371902768, 0.4929105476050777, 0.48878253386252557, 0.4855512673491223, 0.4833921827647729, 0.48212792447544905, 0.4814664913728919, 0.4811462809658659, 0.4809973324799269]"
val_iter_value,"{(783, 0): 1.0, (58, 1): 0.0, (69, 1): 0.637858439985887, (80, 1): 0.5399235904521329, (562, 1): 0.0, (573, 1): 0.6760995970312728, (707, 1): 0.0, (456, 1): 0.6497805152463738, (388, 1): 0.659566227132367, (137, 1): 0.4272232614169665, (630, 1): 0.6850078178808098, (775, 1): 0.0, (786, 1): 1.0, (524, 1): 0.6844403041776733, (669, 1): 0.7924769215064401, (273, 1): 0.0, (205, 1): 0.6615693438018082, (88, 1): 0.5921959373849714, (99, 1): 0.6513129632331818, (581, 1): 0.6844403041778265, (592, 1): 0.0, (603, 1): 0.6462250229239832, (726, 1): 0.8000762384584366, (330, 1): 0.0, (341, 1): 0.6500318248018337, (737, 1): 0.0, (486, 1): 0.676099597031273, (235, 1): 0.6379211482970296, (660, 1): 0.6248621583017071, (543, 1): 0.05333617629611383, (554, 1): 0.7890076748783899, (565, 1): 0.0, (688, 1): 0.6766026254638624, (292, 1): 0.6615693438018082, (303, 1): 0.6441943221698102, (314, 1): 0.661569343801893, (437, 1): 0.6844403041778546, (41, 1): 0.5731613752692252, (448, 1): 0.6982117124401537, (699, 1): 1.0, (186, 1): 0.5779021741560426, (197, 1): 0.591636109328549, (755, 0): 1.0, (622, 1): 0.0, (756, 1): 1.0, (371, 1): 0.5920898589596276, (767, 1): 0.0, (505, 1): 0.6441956638016909, (516, 1): 0.6462250229239838, (650, 1): 0.0, (265, 1): 0.6513129632338566, (254, 1): 0.0, (661, 1): 0.6459934329269876, (399, 1): 0.5920898589596276, (3, 1): 0.0, (14, 1): 0.0, (410, 1): 0.684440304177866, (148, 1): 0.6379211482975703, (584, 1): 0.6854136902251797, (718, 1): 0.6994744837931275, (322, 1): 0.684440304177866, (333, 1): 0.6854136902251797, (729, 1): 1.0, (467, 1): 0.6532732244987455, (71, 1): 0.63785843998735, (478, 1): 0.0, (612, 1): 0.6917111996168608, (216, 1): 0.0, (227, 1): 0.0, (623, 1): 0.0, (361, 1): 0.5664670088311936, (110, 1): 0.5916361093286029, (535, 1): 0.0, (680, 1): 0.0, (284, 1): 0.5921959373850022, (295, 1): 0.661569343802745, (691, 1): 0.6766026254638694, (418, 1): 0.6456973245322591, (33, 1): 0.5731994702117796, (44, 1): 0.5731613752701277, (429, 1): 0.6462250229241541, (167, 1): 0.5035690172807643, (178, 1): 0.6513129632355876, (189, 1): 0.0, (323, 1): 0.6615693438028788, (440, 1): 0.6844403041778704, (786, 0): 1.0, (72, 1): 0.6378584399879657, (748, 1): 0.6459934329269876, (497, 1): 0.6844403041778746, (631, 1): 0.5854647856225725, (246, 1): 0.0, (642, 1): 0.7929842419355345, (653, 1): 0.0, (380, 1): 0.6532732244987461, (391, 1): 0.6595662271329059, (402, 1): 0.6760995970317495, (129, 1): 0.4967304942100778, (140, 1): 0.4716738515943039, (151, 1): 0.6379211482999888, (778, 1): 0.0, (527, 1): 0.6844403041780421, (710, 1): 0.0, (459, 1): 0.6497805152465522, (63, 1): 0.5879415966531473, (208, 1): 0.6615693438028794, (342, 1): 0.6513129632355893, (353, 1): 0.5689196822707292, (364, 1): 0.5916361093286726, (91, 1): 0.5921959373888219, (102, 1): 0.57790217415617, (595, 1): 0.0, (740, 1): 0.5357804499131836, (672, 1): 0.8000762384584557, (421, 1): 0.6456973245324555, (25, 1): 0.0, (159, 1): 0.0, (170, 1): 0.0, (53, 1): 0.42722326141696726, (64, 1): 0.6379211482999905, (546, 1): 0.6850078178811263, (557, 1): 0.7890076748783911, (372, 1): 0.6497805152465522, (383, 1): 0.6532732244988019, (121, 1): 0.5731994702146012, (132, 1): 0.0, (614, 1): 0.6981053379160775, (625, 1): 0.0, (26, 1): 0.0, (759, 1): 0.0, (770, 1): 0.0, (508, 1): 0.5139617435132088, (519, 1): 0.6462250229245109, (257, 1): 0.6500318248040692, (268, 1): 0.6496638778261257, (83, 1): 0.5399235904523945, (94, 1): 0.6513129632356534, (576, 1): 0.6760995970317824, (587, 1): 0.6854136902253348, (721, 1): 0.6994744837931433, (325, 1): 0.6844403041780422, (732, 1): 0.0, (470, 1): 0.6595662271329605, (481, 1): 0.6497805152491699, (219, 1): 0.6441943221711087, (538, 1): 0.615505718362006, (549, 1): 0.6850078178812158, (683, 1): 0.5787413718721897, (276, 1): 0.5664670088311963, (287, 1): 0.5921959373901788, (298, 1): 0.6504210811995349, (432, 1): 0.6462250229245109, (36, 1): 0.5731994702146547, (694, 1): 0.6917111996169011, (181, 1): 0.6513129632357763, (113, 1): 0.5916361093287492, (606, 1): 0.6917111996169011, (751, 1): 0.6459934329273543, (355, 1): 0.649663877827867, (762, 1): 0.0, (489, 1): 0.6760995970318749, (500, 1): 0.6854136902253348, (511, 1): 0.5139617435323416, (645, 1): 0.7929842419355617, (238, 1): 0.5431513998999142, (249, 1): 0.503569017280869, (260, 1): 0.6500318248041757, (394, 1): 0.0, (701, 0): 1.0, (143, 1): 0.0, (568, 1): 0.0, (702, 1): 1.0, (317, 1): 0.6615693438033549, (713, 1): 0.6766026254640524, (724, 1): 0.6994744837931597, (451, 1): 0.0, (66, 1): 0.6378584399916419, (462, 1): 0.653273224499138, (473, 1): 0.6595662271331719, (200, 1): 0.5921959373901983, (211, 1): 0.6615693438033549, (222, 1): 0.6368756441500166, (356, 1): 0.5808058738920128, (607, 1): 0.6766026254640598, (781, 1): 0.0, (530, 1): 0.6982117124401737, (664, 1): 0.6459934329273543, (279, 1): 0.5664670088318265, (675, 1): 0.0, (686, 1): 0.6850078178812504, (413, 1): 0.6844403041780542, (17, 1): 0.0, (28, 1): 0.0, (424, 1): 0.5139617435323416, (162, 1): 0.0, (173, 1): 0.650031824805103, (435, 1): 0.6462250229272183, (743, 1): 0.5357804499161057, (492, 1): 0.6760995970318916, (626, 1): 0.0, (241, 1): 0.5431513998999448, (230, 1): 0.637921148303221, (637, 1): 0.6917111996169388, (375, 1): 0.6497805152497236, (386, 1): 0.6595662271331721, (648, 1): 0.0, (124, 1): 0.5731613752766188, (135, 1): 0.5244209229236253, (705, 1): 0.0, (443, 1): 0.684440304178242, (454, 1): 0.6615693438033549, (192, 1): 0.6050699105741326, (203, 1): 0.5921959373914801, (337, 1): 0.6456973245324583, (348, 1): 0.6513129632374485, (86, 1): 0.0, (97, 1): 0.6513129632374485, (579, 1): 0.676099597031965, (590, 1): 0.0, (667, 1): 0.6459934329273544, (405, 1): 0.676099597031965, (9, 1): 0.0, (416, 1): 0.6854136902254583, (154, 1): 0.5431513998999448, (165, 1): 0.5035690172818305, (48, 1): 0.0, (541, 1): 0.6155057183623956, (552, 1): 0.685007817881301, (290, 1): 0.6615693438059967, (367, 1): 0.0, (378, 1): 0.6532732244994446, (105, 1): 0.0, (116, 1): 0.5338768418432488, (127, 1): 0.5731613752770001, (609, 1): 0.6917111996169523, (620, 1): 0.0, (754, 1): 0.8000762384584947, (765, 1): 0.0, (503, 1): 0.6854136902255269, (252, 1): 0.5448078338527069, (184, 1): 0.6496638778281427, (67, 1): 0.6379211483035494, (78, 1): 0.0, (89, 1): 0.650031824805986, (560, 1): 0.7929842419355658, (571, 1): 0.6497805152497823, (582, 1): 0.6854136902255271, (716, 1): 0.6766026254641122, (309, 1): 0.6368756441501533, (320, 1): 0.6615693438060588, (465, 1): 0.6532732244994446, (214, 1): 0.6504210811996147, (397, 1): 0.6497805152497823, (146, 1): 0.6379211483035494, (639, 1): 0.6850078178816275, (773, 1): 0.0, (784, 1): 1.0, (522, 1): 0.6917111996169536, (533, 1): 0.6982117124401861, (544, 1): 0.5854647856229226, (678, 1): 0.0, (271, 1): 0.0, (282, 1): 0.0, (293, 1): 0.6615693438061194, (427, 1): 0.5139617435323833, (20, 1): 0.0, (31, 1): 0.0, (108, 1): 0.6050699105742268, (601, 1): 0.6766026254642509, (735, 1): 0.0, (350, 1): 0.5689196822737935, (746, 1): 0.6994744837931852, (757, 1): 1.0, (484, 1): 0.6497805152501103, (495, 1): 0.6760995970320743, (506, 1): 0.0, (640, 1): 0.6917111996169536, (233, 1): 0.6379211483035553, (244, 1): 0.0, (563, 1): 0.0, (697, 1): 0.6917111996169741, (301, 1): 0.0, (312, 1): 0.5920898589646066, (708, 1): 0.0, (446, 1): 0.6982117124401889, (50, 1): 0.0, (61, 1): 0.6379211483037984, (457, 1): 0.6615693438065756, (195, 1): 0.6050699105742268, (206, 1): 0.6615693438065756, (591, 1): 0.0, (776, 1): 0.0, (514, 1): 0.6760995970320743, (525, 1): 0.6917111996169741, (659, 1): 0.5357804499162607, (263, 1): 0.6500318248067672, (274, 1): 0.0, (670, 1): 0.8000762384584947, (408, 1): 0.6760995970320859, (12, 1): 0.0, (23, 1): 0.0, (419, 1): 0.6854136902255715, (157, 1): 0.5431513999161319, (168, 1): 0.5448078338527711, (302, 1): 0.0, (51, 1): 0.5244209229510424, (727, 1): 1.0, (738, 1): 0.0, (476, 1): 0.659566227134339, (487, 1): 0.6497805152514039, (621, 1): 0.0, (225, 1): 0.6368756441501696, (236, 1): 0.6378584399931413, (632, 1): 0.6766026254643962, (370, 1): 0.6615693438065762, (381, 1): 0.6532732244997292, (119, 1): 0.5338768418714307, (689, 1): 0.6850078178816579, (438, 1): 0.6917111996169758, (42, 1): 0.49673049421127036, (449, 1): 0.6982117124401889, (176, 1): 0.6500318248067672, (187, 1): 0.0, (198, 1): 0.0, (321, 1): 0.676099597032249, (332, 1): 0.6854136902255717, (784, 0): 1.0, (81, 1): 0.5399235904536351, (574, 1): 0.6844403041785783, (255, 1): 0.0, (389, 1): 0.6595662271343392, (4, 1): 0.0, (400, 1): 0.6497805152514051, (138, 1): 0.4716738515949533, (149, 1): 0.637921148305358, (160, 1): 0.0, (757, 0): 1.0, (32, 1): 0.5338768418714451, (43, 1): 0.5731613752789416, (536, 1): 0.027060451056419955, (285, 1): 0.6500318248080887, (468, 1): 0.6441943221743534, (217, 1): 0.0, (362, 1): 0.5916361093290324, (100, 1): 0.6496638778300212, (111, 1): 0.605069910574289, (593, 1): 0.0, (604, 1): 0.676602625464434, (615, 1): 0.6917111996169758, (749, 1): 0.699474483793213, (498, 1): 0.6854136902255971, (699, 0): 1.0, (430, 1): 0.6760995970322501, (179, 1): 0.650031824808875, (62, 1): 0.6379211483081226, (73, 1): 0.5431513999171056, (555, 1): 0.6850078178818206, (566, 1): 0.0, (577, 1): 0.6844403041786165, (700, 1): 1.0, (304, 1): 0.6595662271343776, (315, 1): 0.5920898589651468, (711, 1): 0.5126602287642475, (756, 0): 1.0, (130, 1): 0.4062031956830965, (634, 1): 0.691711199616976, (768, 1): 0.0, (779, 1): 0.0, (517, 1): 0.6760995970322508, (528, 1): 0.691711199616976, (662, 1): 0.6994744837932135, (266, 1): 0.5689196822741062, (277, 1): 0.5664670088342604, (673, 1): 0.8000762384584982, (411, 1): 0.6760995970324569, (15, 1): 0.0, (729, 0): 1.0, (92, 1): 0.6500318248089688, (585, 1): 0.6854136902258615, (596, 1): 0.0, (730, 1): 1.0, (334, 1): 0.6456973245325314, (345, 1): 0.6513129632457736, (741, 1): 0.6344978823034578, (479, 1): 0.0, (490, 1): 0.6844403041786166, (624, 1): 0.0, (228, 1): 0.5879415966754779, (239, 1): 0.6378584399953912, (373, 1): 0.6615693438074645, (122, 1): 0.57316137527961, (547, 1): 0.5854647856258621, (558, 1): 0.7929842419355826, (681, 1): 0.0, (296, 1): 0.6532732245000948, (307, 1): 0.6595662271346644, (692, 1): 0.6850078178818316, (441, 1): 0.6917111996169784, (34, 1): 0.5731994702204704, (45, 1): 0.49673049421474186, (56, 1): 0.4716738515949564, (190, 1): 0.0, (452, 1): 0.5920898589657093, (586, 1): 0.6441956638018997, (335, 1): 0.6854136902258615, (760, 1): 0.0, (509, 1): 0.5903115073427251, (520, 1): 0.676099597032457, (643, 1): 0.6917111996169784, (247, 1): 0.5771996484731995, (258, 1): 0.6513129632457753, (269, 1): 0.5689196822769218, (392, 1): 0.6595662271346702, (7, 1): 0.0, (18, 1): 0.0, (403, 1): 0.6497805152583815, (141, 1): 0.47167385159544245, (152, 1): 0.6378584399956587, (722, 1): 0.792476921506474, (326, 1): 0.6844403041787007, (460, 1): 0.6615693438075776, (75, 1): 0.0, (471, 1): 0.6441943221752603, (616, 1): 0.6981053379162218, (209, 1): 0.6615693438075776, (220, 1): 0.6595662271347008, (354, 1): 0.5348372872916985, (365, 1): 0.5916361093292786, (103, 1): 0.0, (114, 1): 0.0, (539, 1): 0.02706045105642663, (684, 1): 0.6462250229286337, (288, 1): 0.650031824808971, (422, 1): 0.0, (37, 1): 0.5731994702204715, (433, 1): 0.6760995970327149, (171, 1): 0.0, (182, 1): 0.595196704627886, (316, 1): 0.6497805152583844, (327, 1): 0.0, (65, 1): 0.6379211483099352, (76, 1): 0.0, (569, 1): 0.0, (646, 1): 0.0, (250, 1): 0.544807833853522, (384, 1): 0.6441943221752606, (395, 1): 0.0, (133, 1): 0.0, (144, 1): 0.5879415966766944, (27, 1): 0.0, (771, 1): 0.0, (782, 1): 0.0, (201, 1): 0.6500318248107929, (357, 1): 0.5348372872916995, (84, 1): 0.5637532591746339, (95, 1): 0.6500318248107929, (106, 1): 0.0, (588, 1): 0.6854136902259386, (599, 1): 0.5787413718865144, (733, 1): 0.0, (744, 1): 0.6248621583026347, (482, 1): 0.6503695045826222, (231, 1): 0.5879415966780274, (414, 1): 0.6854136902259386, (163, 1): 0.5771996484736621, (656, 1): 0.5357804499163186, (68, 1): 0.6378584399984716, (57, 1): 0.47167385159692665, (550, 1): 0.6917111996169784, (561, 1): 0.7929842419355985, (695, 1): 0.6850078178818589, (299, 1): 0.0, (310, 1): 0.0, (444, 1): 0.6917111996169784, (193, 1): 0.6050699105746363, (125, 1): 0.5731613753025412, (618, 1): 0.0, (629, 1): 0.6766026254648614, (752, 1): 0.6994744837932644, (763, 1): 0.0, (774, 1): 0.0, (501, 1): 0.6854136902259388, (512, 1): 0.5655059919529741, (523, 1): 0.6760995970327448, (657, 1): 0.6344978823035409, (261, 1): 0.6513129632469662, (406, 1): 0.6844403041787676, (10, 1): 0.0, (702, 0): 1.0, (87, 1): 0.0, (580, 1): 0.6844403041787676, (714, 1): 0.6850078178818703, (318, 1): 0.6760995970327472, (329, 1): 0.0, (340, 1): 0.5921959374095073, (463, 1): 0.6615693438082703, (474, 1): 0.6211914660386115, (725, 1): 0.7924769215064903, (619, 1): 0.0, (212, 1): 0.6532732245004055, (223, 1): 0.6595662271347862, (531, 1): 0.6917111996170121, (542, 1): 0.6766026254648893, (676, 1): 0.0, (280, 1): 0.5916361093293555, (291, 1): 0.650031824811464, (687, 1): 0.6462250229288685, (425, 1): 0.5903115073427868, (29, 1): 0.0, (40, 1): 0.5731613753025416, (436, 1): 0.6760995970327472, (174, 1): 0.651312963247009, (185, 1): 0.595196704628119, (610, 1): 0.6917111996170121, (755, 1): 1.0, (359, 1): 0.5808058739089996, (493, 1): 0.6844403041787676, (504, 1): 0.6854136902260198, (638, 1): 0.7890076748784167, (242, 1): 0.47644012294567445, (253, 1): 0.5448078338539273, (649, 1): 0.0, (387, 1): 0.6441943221756454, (398, 1): 0.6615693438082711, (136, 1): 0.4577582241461678, (147, 1): 0.5879415966787128, (706, 1): 0.0, (717, 1): 0.685007817881916, (455, 1): 0.5920898589661799, (59, 1): 0.0, (70, 1): 0.5431513999184316, (466, 1): 0.6232776584919195, (204, 1): 0.650031824811486, (215, 1): 0.0, (611, 1): 0.6850078178819169, (349, 1): 0.6513129632470279, (360, 1): 0.5664670088346716, (98, 1): 0.595196704628119, (668, 1): 0.6994744837933347, (272, 1): 0.0, (679, 1): 0.0, (417, 1): 0.6854136902260864, (21, 1): 0.0, (428, 1): 0.565505991953339, (155, 1): 0.6378584400018561, (166, 1): 0.5448078338539273, (177, 1): 0.6513129632472253, (311, 1): 0.0, (60, 1): 0.5879415966791389, (553, 1): 0.6917111996170129, (485, 1): 0.6503695045835423, (641, 1): 0.7890076748784167, (234, 1): 0.6378584400018578, (368, 1): 0.5920898589664192, (379, 1): 0.6615693438085053, (390, 1): 0.6211914660388024, (117, 1): 0.5731994702503214, (128, 1): 0.573161375305464, (139, 1): 0.4577582241461716, (22, 1): 0.0, (766, 1): 0.0, (515, 1): 0.5655059919642871, (264, 1): 0.6513129632472525, (698, 1): 0.6981053379162845, (447, 1): 0.6917111996170449, (196, 1): 0.6050699105746464, (352, 1): 0.6496638778345607, (79, 1): 0.5771996484754676, (90, 1): 0.6513129632472964, (101, 1): 0.5951967046281192, (572, 1): 0.6503695045837088, (583, 1): 0.6844403041788081, (594, 1): 0.0, (728, 1): 1.0, (477, 1): 0.621191466038803, (409, 1): 0.6844403041788081, (158, 1): 0.47644012294568894, (651, 1): 0.0, (52, 1): 0.4577582241461716, (785, 1): 1.0, (534, 1): 0.0, (545, 1): 0.6766026254651129, (690, 1): 0.6917111996170449, (283, 1): 0.0, (294, 1): 0.6532732245011756, (120, 1): 0.573199470250323, (109, 1): 0.6050699105746464, (665, 1): 0.6994744837933357, (602, 1): 0.6850078178819169, (613, 1): 0.6917111996170453, (747, 1): 0.6248621583034719, (351, 1): 0.6513129632474778, (758, 1): 1.0, (496, 1): 0.6844403041788146, (507, 1): 0.0, (245, 1): 0.0, (256, 1): 0.5921959374097547, (5, 1): 0.0, (82, 1): 0.5637532591746701, (564, 1): 0.0, (575, 1): 0.6503695045837109, (709, 1): 0.0, (313, 1): 0.6497805152609726, (324, 1): 0.6760995970328577, (720, 1): 0.6850078178819364, (458, 1): 0.6615693438087007, (469, 1): 0.6232776584926907, (207, 1): 0.6500318248126481, (218, 1): 0.0, (777, 1): 0.0, (526, 1): 0.6918501794758721, (537, 1): 0.5319958477525663, (671, 1): 0.69947448379338, (275, 1): 0.5808058739095548, (286, 1): 0.6615693438087007, (682, 1): 0.0, (420, 1): 0.6854136902260949, (13, 1): 0.0, (24, 1): 0.0, (35, 1): 0.5338768418789206, (169, 1): 0.544807833855004, (431, 1): 0.5655059919643094, (727, 0): 1.0, (739, 1): 0.02554586364712783, (343, 1): 0.5921959374113215, (750, 1): 0.7924769215064956, (488, 1): 0.6503695045837109, (499, 1): 0.6844403041788203, (633, 1): 0.6850078178819762, (226, 1): 0.0, (237, 1): 0.6378584400019963, (248, 1): 0.5035690172834211, (382, 1): 0.6232776584926908, (644, 1): 0.7929842419356234, (131, 1): 0.0, (719, 1): 0.6766026254653016, (728, 0): 1.0, (556, 1): 0.6917111996170702, (701, 1): 1.0, (305, 1): 0.6595662271351618, (712, 1): 0.58546478562621, (439, 1): 0.6760995970330274, (54, 1): 0.4716738515975725, (450, 1): 0.0, (461, 1): 0.6615693438088076, (188, 1): 0.0, (199, 1): 0.0, (210, 1): 0.6532732245012279, (344, 1): 0.650031824812649, (785, 0): 1.0, (93, 1): 0.6513129632474787, (769, 1): 0.0, (518, 1): 0.6844403041788211, (652, 1): 0.0, (267, 1): 0.6513129632474787, (663, 1): 0.6248621583035778, (674, 1): 0.0, (401, 1): 0.6615693438088098, (16, 1): 0.0, (412, 1): 0.6844403041788211, (423, 1): 0.0, (150, 1): 0.6378584400019963, (161, 1): 0.0, (172, 1): 0.5921959374115545, (306, 1): 0.6368756441502621, (758, 0): 1.0, (55, 1): 0.457758224146174, (548, 1): 0.676602625465391, (731, 1): 0.0, (480, 1): 0.5920898589688919, (229, 1): 0.637921148322393, (363, 1): 0.5664670088350404, (374, 1): 0.6615693438090487, (385, 1): 0.6232776584927957, (112, 1): 0.6050699105747509, (123, 1): 0.5731994702511375, (605, 1): 0.6850078178819777, (6, 1): 0.0, (761, 1): 0.0, (693, 1): 0.6917111996170706, (700, 0): 1.0, (442, 1): 0.6918501794758722, (180, 1): 0.6513129632474833, (191, 1): 0.5808058739100292, (336, 1): 0.6854136902261413, (74, 1): 0.509760686634619, (85, 1): 0.5637532591754272, (567, 1): 0.0, (578, 1): 0.6844403041788838, (393, 1): 0.6211914660395929, (404, 1): 0.6615693438090487, (142, 1): 0.0, (153, 1): 0.637858440010458, (635, 1): 0.6766026254661164, (47, 1): 0.0, (780, 1): 0.0, (529, 1): 0.6918501794758722, (540, 1): 0.053336176297065455, (278, 1): 0.5916361093302674, (289, 1): 0.6615693438093885, (730, 0): 1.0, (104, 1): 0.0, (115, 1): 0.0, (703, 1): 0.0, (597, 1): 0.0, (608, 1): 0.685007817882013, (742, 1): 0.6459934329277751, (346, 1): 0.6513129632483067, (753, 1): 0.7924769215064956, (491, 1): 0.6503695045848423, (502, 1): 0.6441956638021873, (636, 1): 0.6850078178820661, (240, 1): 0.6378584400106371, (736, 1): 0.0, (559, 1): 0.6917111996171105, (570, 1): 0.0, (704, 1): 0.0, (297, 1): 0.6532732245013207, (308, 1): 0.6595662271352319, (319, 1): 0.6497805152623751, (453, 1): 0.6497805152623751, (46, 1): 0.4062031956834084, (715, 1): 0.5854647856263686, (598, 1): 0.0, (202, 1): 0.6615693438094165, (134, 1): 0.0, (627, 1): 0.05333617629706898, (772, 1): 0.0, (376, 1): 0.6615693438094165, (783, 1): 1.0, (510, 1): 0.6462250229318339, (521, 1): 0.6844403041788896, (532, 1): 0.6982117124402025, (655, 1): 0.02554586364712855, (259, 1): 0.5921959374119941, (270, 1): 0.5348372872934838, (281, 1): 0.5916361093318411, (415, 1): 0.6844403041789308, (8, 1): 0.0, (19, 1): 0.0, (30, 1): 0.0, (164, 1): 0.5035690172843945, (666, 1): 0.7924769215064957, (589, 1): 0.6441956638022205, (723, 1): 0.6850078178820685, (338, 1): 0.0, (734, 1): 0.0, (472, 1): 0.6595662271353168, (483, 1): 0.5920898589698513, (494, 1): 0.6844403041789308, (617, 1): 0.698105337916355, (221, 1): 0.6595662271353168, (232, 1): 0.6379211483228334, (243, 1): 0.0, (366, 1): 0.0, (377, 1): 0.6615693438094453, (628, 1): 0.5854647856263689, (126, 1): 0.49673049421647814, (551, 1): 0.6766026254661517, (685, 1): 0.6766026254661517, (300, 1): 0.0, (696, 1): 0.691711199617111, (434, 1): 0.6844403041789308, (38, 1): 0.5731613753061702, (49, 1): 0.0, (445, 1): 0.6918501794758736, (183, 1): 0.651312963248423, (194, 1): 0.591636109331903, (328, 1): 0.0, (339, 1): 0.0, (77, 1): 0.0, (764, 1): 0.0, (513, 1): 0.6462250229321281, (647, 1): 0.0, (251, 1): 0.5035690172846738, (262, 1): 0.651312963248423, (654, 1): 0.0, (396, 1): 0.5920898589699044, (11, 1): 0.0, (407, 1): 0.6615693438098385, (658, 1): 0.6459934329277776, (145, 1): 0.6379211483230831, (156, 1): 0.637858440010688, (0, 1): 0.0, (39, 1): 0.5731994702515599, (464, 1): 0.6532732245016184, (475, 1): 0.659566227135317, (213, 1): 0.6532732245016184, (224, 1): 0.659566227135317, (347, 1): 0.650031824818283, (358, 1): 0.5664670088354192, (369, 1): 0.6497805152631667, (96, 1): 0.6513129632484234, (107, 1): 0.580805873911205, (118, 1): 0.5731994702515615, (600, 1): 0.646225022932189, (745, 1): 0.6459934329277776, (677, 1): 0.0, (426, 1): 0.6462250229322472, (175, 1): 0.5921959374128652, (331, 1): 0.6844403041789308}"
